size; duration; mean; reps
146000;1.6875001E-5;1.6E-8;1000
147000;1.8864E-5;1.8000001E-8;1000
148000;1.8146999E-5;1.8000001E-8;1000
149000;1.7458E-5;1.7E-8;1000
150000;1.6464E-5;1.6E-8;1000
151000;1.7697E-5;1.7E-8;1000
152000;1.7484E-5;1.7E-8;1000
153000;1.6468E-5;1.6E-8;1000
154000;1.7553E-5;1.7E-8;1000
155000;1.834E-5;1.8000001E-8;1000
156000;1.828E-5;1.8000001E-8;1000
157000;1.6000999E-5;1.6E-8;1000
158000;1.6367E-5;1.6E-8;1000
159000;1.735E-5;1.7E-8;1000
160000;1.6828E-5;1.6E-8;1000
161000;1.8163999E-5;1.8000001E-8;1000
162000;2.1004E-5;2.1E-8;1000
163000;1.7836E-5;1.7E-8;1000
164000;1.8423001E-5;1.8000001E-8;1000
165000;1.6863E-5;1.6E-8;1000
166000;1.7256E-5;1.7E-8;1000
167000;1.7183E-5;1.7E-8;1000
168000;2.0569001E-5;2.0E-8;1000
169000;1.7959E-5;1.7E-8;1000
170000;1.6259E-5;1.6E-8;1000
171000;1.5813E-5;1.5E-8;1000
172000;1.9086E-5;1.9E-8;1000
173000;1.8043E-5;1.8000001E-8;1000
174000;1.784E-5;1.7E-8;1000
175000;1.7041999E-5;1.7E-8;1000
176000;1.7278E-5;1.7E-8;1000
177000;1.7923E-5;1.7E-8;1000
178000;1.8076E-5;1.8000001E-8;1000
179000;1.6879E-5;1.6E-8;1000
180000;1.6905E-5;1.6E-8;1000
181000;1.8456001E-5;1.8000001E-8;1000
182000;1.9084999E-5;1.9E-8;1000
183000;1.7703E-5;1.7E-8;1000
184000;1.8409999E-5;1.8000001E-8;1000
185000;1.6539E-5;1.6E-8;1000
186000;1.7887E-5;1.7E-8;1000
187000;1.7211E-5;1.7E-8;1000
188000;1.7498E-5;1.7E-8;1000
189000;1.6361E-5;1.6E-8;1000
190000;1.5746E-5;1.5E-8;1000
191000;1.3455E-5;1.3E-8;1000
192000;1.3319E-5;1.3E-8;1000
193000;1.7818E-5;1.7E-8;1000
194000;1.5625E-5;1.5E-8;1000
195000;1.7851E-5;1.7E-8;1000
196000;1.6944E-5;1.6E-8;1000
197000;1.8133E-5;1.8000001E-8;1000
198000;1.7129E-5;1.7E-8;1000
199000;1.6092E-5;1.6E-8;1000
200000;1.726E-5;1.7E-8;1000
201000;1.8625E-5;1.8000001E-8;1000
202000;1.7163999E-5;1.7E-8;1000
203000;1.8045E-5;1.8000001E-8;1000
204000;1.7240001E-5;1.7E-8;1000
205000;1.8527999E-5;1.8000001E-8;1000
206000;1.7379001E-5;1.7E-8;1000
207000;1.7784E-5;1.7E-8;1000
208000;1.833E-5;1.8000001E-8;1000
209000;1.7162001E-5;1.7E-8;1000
210000;1.7804E-5;1.7E-8;1000
211000;1.7790999E-5;1.7E-8;1000
212000;1.998E-6;1.0E-9;1000
213000;1.7948E-5;1.7E-8;1000
214000;2.1568001E-5;2.1E-8;1000
215000;1.8507E-5;1.8000001E-8;1000
216000;4.2958E-5;4.2E-8;1000
217000;1.6574999E-5;1.6E-8;1000
218000;1.7477E-5;1.7E-8;1000
219000;1.775E-5;1.7E-8;1000
220000;1.7889E-5;1.7E-8;1000
221000;1.7576E-5;1.7E-8;1000
222000;1.7879E-5;1.7E-8;1000
223000;1.6042E-5;1.6E-8;1000
224000;1.5996E-5;1.5E-8;1000
225000;1.8387E-5;1.8000001E-8;1000
226000;1.7786E-5;1.7E-8;1000
227000;2.413E-5;2.4E-8;1000
228000;1.8168E-5;1.8000001E-8;1000
229000;1.6888E-5;1.6E-8;1000
230000;1.8108E-5;1.8000001E-8;1000
231000;1.7333E-5;1.7E-8;1000
232000;1.6451999E-5;1.6E-8;1000
233000;1.5684E-5;1.5E-8;1000
234000;1.57E-5;1.5E-8;1000
235000;1.5096E-5;1.5E-8;1000
236000;1.8585E-5;1.8000001E-8;1000
237000;1.8304E-5;1.8000001E-8;1000
238000;1.5181E-5;1.5E-8;1000
239000;1.8752E-5;1.8000001E-8;1000
240000;1.6826E-5;1.6E-8;1000
241000;1.8663E-5;1.8000001E-8;1000
242000;1.7917E-5;1.7E-8;1000
243000;1.8301002E-5;1.8000001E-8;1000
244000;1.8072E-5;1.8000001E-8;1000
245000;1.7254E-5;1.7E-8;1000
246000;1.7383E-5;1.7E-8;1000
247000;1.8581999E-5;1.8000001E-8;1000
248000;1.7934E-5;1.7E-8;1000
249000;1.73E-5;1.7E-8;1000
250000;1.7172999E-5;1.7E-8;1000
251000;1.8574E-5;1.8000001E-8;1000
252000;1.8055E-5;1.8000001E-8;1000
253000;1.7823E-5;1.7E-8;1000
254000;1.9005001E-5;1.9E-8;1000
255000;1.8176E-5;1.8000001E-8;1000
256000;1.7488E-5;1.7E-8;1000
257000;1.704E-5;1.7E-8;1000
258000;1.7583E-5;1.7E-8;1000
259000;1.6137E-5;1.6E-8;1000
260000;1.6938E-5;1.6E-8;1000
261000;1.5547E-5;1.5E-8;1000
262000;1.7878E-5;1.7E-8;1000
263000;1.7343E-5;1.7E-8;1000
264000;1.7664E-5;1.7E-8;1000
265000;1.6202E-5;1.6E-8;1000
266000;1.5544E-5;1.5E-8;1000
267000;1.5338E-5;1.5E-8;1000
268000;1.5403E-5;1.5E-8;1000
269000;1.7662E-5;1.7E-8;1000
270000;1.6771E-5;1.6E-8;1000
271000;1.5751E-5;1.5E-8;1000
272000;1.6294001E-5;1.6E-8;1000
273000;1.7045E-5;1.7E-8;1000
274000;1.8884999E-5;1.8000001E-8;1000
275000;1.5792999E-5;1.5E-8;1000
276000;1.6631E-5;1.6E-8;1000
277000;1.6578E-5;1.6E-8;1000
278000;1.7294999E-5;1.7E-8;1000
279000;1.6047E-5;1.6E-8;1000
280000;1.6109001E-5;1.6E-8;1000
281000;1.5377E-5;1.5E-8;1000
282000;1.6367E-5;1.6E-8;1000
